,index,RMSE,LPIPS,DISTS,SSIM,PerceptNet
3313,3313,0.027111473,0.017405815,0.01371479,0.006802559,0.003421332
3314,3314,0.059979126,0.044383507,0.03869033,0.019354463,0.008027321
3315,3315,0.017267888,0.0073044226,0.0058420897,0.003339529,0.0031617647
3316,3316,0.02364916,0.008343889,0.0072000623,0.0046840906,0.0041745887
3317,3317,0.007173582,0.0033513366,0.0036563873,0.0015486479,0.0016308966
3318,3318,0.0023492225,0.0008066171,0.00047302246,0.00063210726,0.00096840545
3319,3319,0.014404578,0.0039412007,0.0030901432,0.002606213,0.0031810792
3320,3320,0.006940969,0.002632137,0.0020379424,0.001339674,0.0013558195
3321,3321,0.040404752,0.039407596,0.021380663,0.011013627,0.0050659515
3322,3322,0.014318412,0.0037000251,0.0034599304,0.0024197102,0.004269639
3323,3323,0.008760493,0.00237086,0.0017613173,0.0016252995,0.0025844586
3324,3324,0.013725304,0.0050450843,0.0026969314,0.0023050308,0.0035872303
3325,3325,0.0058514345,0.0022724948,0.0014070272,0.0013490915,0.001316011
3326,3326,0.033749696,0.02504441,0.017331183,0.007865965,0.0027292466
3327,3327,0.0060931263,0.0030804626,0.0019994974,0.0014719963,0.0013255993
3328,3328,0.021527136,0.012219327,0.011324942,0.004100144,0.0024638285
3329,3329,0.030915923,0.021435188,0.017745078,0.0062769055,0.0021933662
3330,3330,0.040647823,0.040455118,0.022424579,0.011625767,0.0034348639
3331,3331,0.014006883,0.0032526304,0.0033750534,0.0023706555,0.0039068153
3332,3332,0.009145197,0.0028141807,0.0017966628,0.0016703606,0.0022269338
3333,3333,0.033373985,0.02851224,0.0153672695,0.007672608,0.0043344037
3334,3334,0.02386408,0.006165053,0.0062358975,0.006118417,0.0053071408
3335,3335,0.012304752,0.005033349,0.0039598346,0.0018068552,0.00202206
3336,3336,0.029752303,0.023558548,0.014263988,0.006541729,0.002677651
3337,3337,0.028804608,0.022010906,0.013130784,0.00632751,0.0040042293
3338,3338,0.011835701,0.004923457,0.0035756826,0.0018283129,0.00157317
3339,3339,0.022655929,0.0100023225,0.0072544813,0.006986141,0.004808024
3340,3340,0.013187398,0.0060822563,0.0039662123,0.0022226572,0.0022241196
3341,3341,0.011637793,0.006055983,0.0035914183,0.0019432306,0.0015366363
3342,3342,0.0052933227,0.0025357106,0.0014480948,0.0010643005,0.001447435
3343,3343,0.041080914,0.03251592,0.026408494,0.010315537,0.0026230172
3344,3344,0.008059815,0.0035192524,0.0031348467,0.0015263557,0.0014274048
3345,3345,0.023870692,0.005448747,0.0075273514,0.00443542,0.0061971284
3346,3346,0.057306103,0.039751694,0.03526324,0.01731646,0.008777925
3347,3347,0.019782616,0.0106973965,0.0082838535,0.0033320189,0.0016829488
3348,3348,0.0054997136,0.0027080623,0.002516985,0.0011920929,0.001389441
3349,3349,0.009534853,0.0040342007,0.002862513,0.0019980073,0.0018508094
3350,3350,0.011250129,0.003986087,0.0018617511,0.0019136667,0.0028193942
3351,3351,0.016116297,0.0038707596,0.0047872066,0.0027799606,0.0038699512
3352,3352,0.039188076,0.028126583,0.020152748,0.010436177,0.004331471
3353,3353,0.040281735,0.025186205,0.018448293,0.011216223,0.0056824014
3354,3354,0.023047345,0.006683264,0.008705139,0.0037718415,0.0049140714
3355,3355,0.013301308,0.0059367325,0.004394233,0.0022548437,0.001458975
3356,3356,0.005570576,0.002438095,0.0011829734,0.0011973977,0.0017906765
3357,3357,0.009302321,0.0031775823,0.0023602843,0.0019083023,0.0027360402
3358,3358,0.012075218,0.004442166,0.0032359362,0.0020204782,0.0029160997
3359,3359,0.006084268,0.002312961,0.00095397234,0.0013404489,0.0018211184
3360,3360,0.031524166,0.016819207,0.01556778,0.0043733716,0.003371877
3361,3361,0.047673844,0.025460545,0.033458233,0.013194323,0.0076394626
3362,3362,0.012616646,0.0035213633,0.008206427,0.001922369,0.0024907026
3363,3363,0.0040916097,0.0011338447,0.0014096498,0.0006227493,0.0009527321
3364,3364,0.027121894,0.018076135,0.012385905,0.003995657,0.0027194559
3365,3365,0.024007253,0.0147335585,0.011503935,0.0030798912,0.0020001442
3366,3366,0.060609397,0.071523525,0.045442343,0.019029975,0.004712885
3367,3367,0.06379014,0.073751375,0.05004859,0.021158516,0.005620726
3368,3368,0.049510434,0.04734515,0.030872464,0.010447562,0.0024610262
3369,3369,0.0058966656,0.0017638012,0.0018017292,0.0008364916,0.0012083723
3370,3370,0.013895851,0.0042628264,0.0036257505,0.0018455982,0.002532182
3371,3371,0.02193167,0.007563113,0.008232832,0.0028620958,0.003328621
3372,3372,0.0058131535,0.0014794201,0.0017819405,0.00087320805,0.0013213767
3373,3373,0.042357627,0.037236754,0.023591042,0.008399546,0.0023332168
3374,3374,0.029470524,0.020820398,0.021050572,0.0060895085,0.0035284976
3375,3375,0.006495137,0.0013689199,0.0022192597,0.0008340478,0.0014666788
3376,3376,0.0104992455,0.002674478,0.0023667812,0.0012519956,0.0020199812
3377,3377,0.013804754,0.0042173723,0.004679203,0.001248002,0.0016506495
3378,3378,0.036790002,0.02888434,0.017541528,0.007005334,0.0038616017
3379,3379,0.014774472,0.0034576298,0.004271388,0.002067864,0.0031027724
3380,3380,0.020535626,0.008391075,0.0078668,0.002123952,0.0021698305
3381,3381,0.056209154,0.032356273,0.030958652,0.013885796,0.008734134
3382,3382,0.060816478,0.062089093,0.050225496,0.020213187,0.0068764333
3383,3383,0.054750882,0.065427095,0.03905773,0.016043961,0.004386566
3384,3384,0.031204479,0.025960641,0.02206099,0.006214261,0.002929339
3385,3385,0.01925082,0.004537848,0.0073282123,0.0028090477,0.0039261095
3386,3386,0.012634918,0.006074407,0.0096440315,0.0018415451,0.0015118116
3387,3387,0.029255396,0.019848237,0.014930606,0.0039333105,0.0016774891
3388,3388,0.0065662498,0.0026767359,0.003907144,0.0012105107,0.0016271643
3389,3389,0.05052908,0.038061775,0.030389607,0.010641456,0.005467051
3390,3390,0.02179445,0.00946715,0.006935358,0.0032186508,0.0035469101
3391,3391,0.012964041,0.0059544626,0.00975889,0.0018703938,0.0016736862
3392,3392,0.022714779,0.006562047,0.013014078,0.003816247,0.0041849837
3393,3393,0.03096943,0.01666102,0.011734426,0.006026566,0.005111787
3394,3394,0.006165071,0.001999455,0.0030531883,0.00092566013,0.0011640869
3395,3395,0.005534675,0.002205568,0.0018856525,0.0013380051,0.0014837553
3396,3396,0.026989657,0.015817579,0.012513101,0.004747212,0.0043519256
3397,3397,0.041980937,0.0225935,0.029647708,0.010655403,0.006683418
3398,3398,0.042411536,0.029284012,0.030656636,0.010015845,0.00525716
3399,3399,0.029301727,0.009528363,0.017049432,0.0057089925,0.0052195014
3400,3400,0.027453149,0.009004248,0.011392653,0.0036731958,0.004150662
3401,3401,0.054872617,0.05292135,0.042999685,0.01583159,0.0055222763
3402,3402,0.017780032,0.008714304,0.0061448812,0.0020006895,0.0018176397
3403,3403,0.019236375,0.00747599,0.005682647,0.0026158094,0.003206791
3404,3404,0.026005927,0.011836524,0.008417726,0.0043406487,0.0044412958
3405,3405,0.0022395486,0.0006060424,0.00044596195,0.00042366982,0.0008080121
3406,3406,0.0024063142,0.0005655408,0.00078082085,0.00040864944,0.0008181419
3407,3407,0.018940676,0.0047233757,0.006559372,0.0024562478,0.0034452826
3408,3408,0.048026845,0.04884337,0.0368948,0.0132754445,0.0046438123
3409,3409,0.04434219,0.027729517,0.026909173,0.00834465,0.005543992
3410,3410,0.0044363267,0.001041168,0.0008202791,0.0006700754,0.0011458561
3411,3411,0.038588718,0.03637377,0.025937796,0.008574247,0.0031274417
3412,3412,0.007260978,0.0020954348,0.002246797,0.00078111887,0.000918584
3413,3413,0.049237747,0.025565064,0.025710404,0.011304259,0.0077845934
3414,3414,0.022439063,0.0060036043,0.007687211,0.0037873983,0.004504692
3415,3415,0.03154153,0.018792704,0.014591098,0.0063539743,0.005301061
3416,3416,0.02895074,0.007536516,0.0116785765,0.004741192,0.005267007
3417,3417,0.033201788,0.030568425,0.020121932,0.0067304373,0.0029431742
3418,3418,0.016912084,0.003306078,0.0054175854,0.0022854805,0.0033304144
3419,3419,0.030501986,0.013455131,0.015063286,0.0042705536,0.004102351
3420,3420,0.04884189,0.035609066,0.036627173,0.01284492,0.006031483
3421,3421,0.010835845,0.001838685,0.003197372,0.0012837052,0.002269612
3422,3422,0.03880455,0.034367047,0.027152956,0.008654654,0.0034045137
3423,3423,0.031261638,0.022489637,0.01487875,0.00509578,0.0030727938
3424,3424,0.039327417,0.04034208,0.025383592,0.00899148,0.0033903203
3425,3425,0.024974987,0.01918913,0.014708996,0.00436908,0.0024581756
3426,3426,0.014184891,0.0040925154,0.005039215,0.001350522,0.0019237591
3427,3427,0.037438843,0.028062299,0.020161271,0.0085606575,0.006014813
3428,3428,0.03206385,0.028040685,0.017407894,0.0062832832,0.0037376597
3429,3429,0.04078593,0.032242298,0.022384286,0.007890701,0.0032733574
3430,3430,0.006165071,0.001999455,0.0030531883,0.00092566013,0.0011640869
3431,3431,0.060398404,0.052262936,0.037652075,0.015203297,0.0063472227
3432,3432,0.023524448,0.010083708,0.016006589,0.003963232,0.0034242177
3433,3433,0.046192218,0.016502928,0.02191621,0.010447323,0.008339135
3434,3434,0.0406052,0.013403041,0.019142628,0.008327007,0.007214166
3435,3435,0.03798906,0.030841619,0.028165102,0.009089351,0.0043718466
3436,3436,0.014382881,0.007734258,0.009985447,0.0020707846,0.0016307471
3437,3437,0.01096903,0.0043901503,0.005203128,0.0015690327,0.0017655985
3438,3438,0.057295762,0.06316274,0.04459381,0.017434418,0.005036032
3439,3439,0.019255312,0.0104195345,0.015409708,0.0036033392,0.0030730898
3440,3440,0.019563675,0.008937575,0.0076520443,0.0019643903,0.0016403126
3441,3441,0.014168837,0.003456857,0.0045984983,0.0014178753,0.00219853
3442,3442,0.028164824,0.023719354,0.01952988,0.005846262,0.0030085302
3443,3443,0.015275657,0.0045141247,0.00826472,0.0025191307,0.0033313048
3444,3444,0.009236902,0.0033877275,0.0042635202,0.0010707378,0.0012844207
3445,3445,0.010859195,0.0025862693,0.005133748,0.0014846325,0.0023312517
3446,3446,0.006099546,0.0020616017,0.0028357506,0.0009303093,0.0013186439
3447,3447,0.005703722,0.002173339,0.0026888251,0.0011407137,0.0016319553
3448,3448,0.015701141,0.009831864,0.011052191,0.0029393435,0.0018752286
3449,3449,0.015987145,0.006263655,0.011292815,0.0024097562,0.0025625525
3450,3450,0.006338003,0.0018277804,0.001962483,0.0008968115,0.0012576836
3451,3451,0.01008461,0.0044416497,0.005685389,0.0016726255,0.0018853176
3452,3452,0.055716004,0.050584704,0.034804583,0.013211846,0.004416164
3453,3453,0.03609982,0.011650279,0.015175045,0.0074760914,0.0071745845
3454,3454,0.043203574,0.03745998,0.026513577,0.007981837,0.0024158799
3455,3455,0.022418141,0.005790036,0.00856328,0.0038271546,0.0043425937
3456,3456,0.04587328,0.03954222,0.034267485,0.011452198,0.004699203
3457,3457,0.016764898,0.007437626,0.0062702894,0.0017002225,0.0013661904
3458,3458,0.022195399,0.012173252,0.010503411,0.0025274754,0.0014275478
3459,3459,0.03315413,0.011065526,0.019771695,0.0070138574,0.006128493
3460,3460,0.031632837,0.009722521,0.014006913,0.006580591,0.006420763
3461,3461,0.014466892,0.0029366398,0.0046818256,0.0015996695,0.002451028
3462,3462,0.05844625,0.044295296,0.03598821,0.014390767,0.0071316557
3463,3463,0.026328046,0.007324392,0.011357248,0.004781544,0.0053394507
3464,3464,0.0056759887,0.0011286987,0.0015461445,0.00082427263,0.0014511019
3465,3465,0.046028018,0.05109754,0.030578613,0.012066007,0.0038903204
3466,3466,0.012623435,0.0043442673,0.004709363,0.001144886,0.0013816096
3467,3467,0.030217875,0.01797106,0.014980376,0.004007101,0.0025688675
3468,3468,0.039714467,0.022747893,0.022251844,0.0066930056,0.0048873923
3469,3469,0.007144313,0.0016573402,0.0024131536,0.00097352266,0.0016887368
3470,3470,0.061251342,0.064576186,0.04070407,0.016067624,0.00330856
3471,3471,0.0666882,0.05495268,0.042722583,0.018172324,0.008157981
3472,3472,0.067882866,0.07095815,0.046734095,0.019931316,0.005306797
3473,3473,0.04716218,0.038802404,0.02816546,0.009456933,0.0037648873
3474,3474,0.02732154,0.021296525,0.014852881,0.0048208237,0.0031891821
3475,3475,0.028297221,0.0174352,0.01481235,0.0035184026,0.0017914983
3476,3476,0.022794342,0.0060817054,0.010038674,0.003707528,0.0046209376
3477,3477,0.022581562,0.015831295,0.012740254,0.0037847757,0.0028401343
3478,3478,0.018479459,0.0043767705,0.006355703,0.0027292967,0.003635416
3479,3479,0.03538107,0.028170913,0.019160032,0.005840659,0.0019752614
3480,3480,0.013744895,0.004472469,0.0033603907,0.0016293526,0.0022905297
3481,3481,0.013311463,0.0052093165,0.0042493343,0.0013861656,0.0013517966
3482,3482,0.03447903,0.013376115,0.015729904,0.005513668,0.0053124446
3483,3483,0.039441887,0.016458284,0.018132806,0.0072220564,0.006215926
3484,3484,0.0021754669,0.0005915304,0.0005670786,0.0004079342,0.0008016169
3485,3485,0.03614439,0.023055553,0.025232613,0.0074374676,0.0043473756
3486,3486,0.021964785,0.015134614,0.014035881,0.003555119,0.0020992097
3487,3487,0.037374582,0.035968766,0.021270692,0.0078060627,0.003986025
3488,3488,0.006922146,0.0012355596,0.0018220544,0.0008581877,0.0015615034
3489,3489,0.022721203,0.016029676,0.015741706,0.004325986,0.0022616093
3490,3490,0.03764236,0.019272821,0.026521504,0.008489013,0.00569978
3491,3491,0.040527362,0.0270427,0.020269573,0.007845402,0.004557136
3492,3492,0.027972449,0.016313829,0.019615173,0.005395949,0.0034117487
3493,3493,0.021041788,0.012336702,0.01440382,0.003341794,0.0022430692
3494,3494,0.017801655,0.0054205656,0.011287987,0.0027470589,0.003112795
3495,3495,0.028126242,0.007317629,0.0102523565,0.0050979257,0.0055798446
3496,3496,0.023665389,0.0114627415,0.009075046,0.0038377047,0.0039928183
3497,3497,0.022283811,0.009173214,0.009301126,0.0023818016,0.0023733568
3498,3498,0.0339168,0.009663765,0.014844537,0.0061252713,0.006136817
3499,3499,0.015063078,0.0077278353,0.008545935,0.00216496,0.0021884455
3500,3500,0.0040916097,0.0011338447,0.0014096498,0.0006227493,0.0009527321
3501,3501,0.046986647,0.044806644,0.02709043,0.00987947,0.0025557918
3502,3502,0.0055976156,0.0013592008,0.0011357069,0.00076293945,0.0013527622
3503,3503,0.007012914,0.0017620113,0.00368917,0.0010052323,0.0015316197
3504,3504,0.011862204,0.0054278243,0.006750703,0.001736939,0.001710627
3505,3505,0.018528929,0.012415208,0.012714982,0.0030180216,0.002087549
3506,3506,0.043447733,0.045025025,0.03166622,0.011200786,0.0039638896
3507,3507,0.0048829843,0.0011434595,0.00086057186,0.00077080727,0.0013123497
3508,3508,0.017234525,0.0059651844,0.0048131943,0.0023204088,0.0031425445
3509,3509,0.039324727,0.01276564,0.022414684,0.009186089,0.007151185
3510,3510,0.010808147,0.004715769,0.008202434,0.0018835068,0.0017857295
3511,3511,0.03644773,0.027621707,0.02053839,0.005650997,0.002152836
3512,3512,0.028938264,0.012693998,0.019380689,0.0053731203,0.0042726817
3513,3513,0.056568135,0.047363974,0.045102835,0.017062426,0.0071661724
3514,3514,0.04473085,0.048303407,0.027358532,0.010896087,0.004659322
3515,3515,0.0056759887,0.0011286987,0.0015461445,0.00082427263,0.0014511019
3516,3516,0.031516008,0.008731011,0.0123150945,0.0059268475,0.006169243
3517,3517,0.010895736,0.0024053997,0.0035026073,0.0014549494,0.0023475564
3518,3518,0.052910954,0.059786372,0.03894645,0.015065253,0.0043069297
3519,3519,0.06849582,0.06400767,0.045128703,0.01965332,0.007166509
3520,3520,0.024173178,0.0051919976,0.0059604645,0.005081773,0.006511204
3521,3521,0.035743088,0.0166016,0.020401001,0.0064696074,0.006558649
3522,3522,0.0054009873,0.0013957254,0.002145052,0.0006637573,0.0013906137
3523,3523,0.03144402,0.007038339,0.012285173,0.0057404637,0.009966636
3524,3524,0.05553371,0.03847251,0.04058945,0.015743554,0.009126556
3525,3525,0.051358182,0.024346953,0.03304708,0.014322102,0.012626539
3526,3526,0.021705817,0.011049225,0.009646893,0.0028513074,0.002457273
3527,3527,0.0040623797,0.00097470067,0.0007863045,0.0005298853,0.0013857707
3528,3528,0.015718088,0.0026339684,0.0044015646,0.0017886162,0.004043708
3529,3529,0.013303888,0.0049917735,0.0038982034,0.0011417866,0.0012719762
3530,3530,0.035338856,0.030715756,0.017971694,0.006490469,0.004479545
3531,3531,0.024344752,0.013057494,0.01034081,0.0037941933,0.0032521177
3532,3532,0.029756421,0.00594061,0.012752831,0.0049319267,0.008410685
3533,3533,0.008041881,0.002169078,0.0026103854,0.0008021593,0.001190811
3534,3534,0.005152054,0.0008036237,0.00053215027,0.0005784035,0.0014503675
3535,3535,0.026988586,0.015677573,0.012149453,0.003915608,0.0017540695
3536,3536,0.01624249,0.0068039657,0.0043387413,0.0019265413,0.0020566639
3537,3537,0.05547182,0.046671063,0.041090965,0.015056133,0.0041275416
3538,3538,0.025255408,0.005215847,0.0075959563,0.004181981,0.006468897
3539,3539,0.016031649,0.002615291,0.0038262606,0.0021826029,0.0046586767
3540,3540,0.046425536,0.028273262,0.031037092,0.01086694,0.0074951192
3541,3541,0.029629802,0.007423144,0.00914377,0.007798016,0.008129841
3542,3542,0.025768055,0.016421538,0.0117176175,0.0036719441,0.0023013507
3543,3543,0.0114387,0.0033586503,0.003028512,0.0009637475,0.0013210387
3544,3544,0.038353942,0.02148594,0.02196002,0.008285999,0.0061365347
3545,3545,0.04517135,0.019331181,0.027812243,0.011298537,0.010984034
3546,3546,0.020559017,0.0062067322,0.006976843,0.0024059415,0.0039820434
3547,3547,0.055181485,0.06483971,0.040321052,0.014304459,0.0034076553
3548,3548,0.026801385,0.014716297,0.012114763,0.0038553476,0.0038985207
3549,3549,0.009471352,0.0022198558,0.003221035,0.0009084344,0.0019178533
3550,3550,0.019794255,0.003476846,0.0052889585,0.0027750134,0.0052590007
3551,3551,0.0038166342,0.00074599707,0.0008906126,0.00036537647,0.0010276866
3552,3552,0.04830534,0.05116274,0.032943606,0.0111272335,0.0029622046
3553,3553,0.025463954,0.01634466,0.011284709,0.0037032366,0.003500273
3554,3554,0.02887126,0.019630406,0.01466006,0.004210472,0.002613938
3555,3555,0.04482384,0.034417287,0.03206271,0.009521961,0.0029740653
3556,3556,0.03347411,0.020812668,0.01932466,0.005511999,0.0023898308
3557,3557,0.03935265,0.027657988,0.026748776,0.007526934,0.0028970488
3558,3558,0.009822449,0.0014874985,0.002619028,0.0010728836,0.0027649163
3559,3559,0.037487738,0.0151355695,0.016853929,0.007699609,0.0078804465
3560,3560,0.0020934648,0.00042281728,0.00023335218,0.00030577183,0.0008922654
3561,3561,0.020222556,0.010606423,0.009839535,0.0024257898,0.0019523589
3562,3562,0.030418767,0.023127455,0.014556944,0.0051122904,0.0043180673
3563,3563,0.005176209,0.0011244626,0.0019881725,0.0006328821,0.0013858748
3564,3564,0.020567557,0.005412011,0.007913053,0.0027919412,0.004199528
3565,3565,0.009537255,0.001906905,0.0020805597,0.0009237528,0.0022662075
3566,3566,0.0022164006,0.00039579417,0.00013053417,0.00028020144,0.0007622971
3567,3567,0.02115273,0.011773773,0.009259284,0.0028059483,0.003050666
3568,3568,0.017614877,0.0032411327,0.0056153536,0.0023422241,0.0042654616
3569,3569,0.005510233,0.0013169149,0.0019971728,0.00052547455,0.0010734816
3570,3570,0.051281415,0.0524928,0.038122714,0.012180626,0.0042194556
3571,3571,0.042810235,0.04343851,0.023696959,0.009043992,0.0056755366
3572,3572,0.035017163,0.023956047,0.01772666,0.006828904,0.008857329
3573,3573,0.006710143,0.0016585231,0.0013028383,0.0006325841,0.0011025476
3574,3574,0.0055618915,0.00085440953,0.00081062317,0.00056385994,0.0014311342
3575,3575,0.031761557,0.017574899,0.015951097,0.0048475266,0.0049851346
3576,3576,0.042494338,0.042922463,0.026245832,0.008925676,0.0028959282
3577,3577,0.05061466,0.059339657,0.03437805,0.012429535,0.0033607055
3578,3578,0.036220394,0.0322863,0.021246493,0.0067089796,0.0025421013
3579,3579,0.0055714394,0.0010501057,0.0013087392,0.00060230494,0.0013785507
3580,3580,0.0038166342,0.00074599707,0.0008906126,0.00036537647,0.0010276866
3581,3581,0.015116883,0.0041324734,0.0036627054,0.001917243,0.003562969
3582,3582,0.020437844,0.0036198741,0.0046093464,0.003581047,0.005944908
3583,3583,0.02414119,0.010991482,0.010414481,0.0031203032,0.0036998107
3584,3584,0.017019326,0.0054757134,0.0044178963,0.0024466515,0.0042442624
3585,3585,0.05303084,0.032560848,0.03947079,0.014162362,0.010415166
3586,3586,0.019512413,0.0036543955,0.0050086975,0.002765298,0.0057040155
3587,3587,0.032079723,0.020871138,0.016649425,0.0054017305,0.0017982031
3588,3588,0.039364588,0.035314653,0.024279594,0.0077502728,0.0029108056
3589,3589,0.033224948,0.013536921,0.014345944,0.0057958364,0.006580532
3590,3590,0.037510052,0.022896234,0.020853639,0.006651461,0.0059117456
3591,3591,0.034827415,0.008260438,0.010169685,0.007977307,0.008629665
3592,3592,0.03568032,0.008607857,0.01730597,0.0069873333,0.010132844
3593,3593,0.0057562944,0.0013984432,0.0034850836,0.00068581104,0.0014883983
3594,3594,0.01421723,0.0059643495,0.006779313,0.0015960932,0.0014727986
3595,3595,0.012447147,0.0036064696,0.002391696,0.0014373064,0.003012817
3596,3596,0.043032374,0.038360767,0.02823478,0.008870482,0.0042915214
3597,3597,0.007142128,0.0012429872,0.001619637,0.0008597374,0.0017810874
3598,3598,0.057499316,0.065377094,0.044869184,0.015038848,0.004497341
3599,3599,0.051422715,0.037513796,0.035598636,0.013308823,0.006255037
3600,3600,0.012421184,0.0030396883,0.0031638145,0.00113374,0.0017087361
3601,3601,0.023902224,0.009461917,0.008429229,0.0048662424,0.005506853
3602,3602,0.054260693,0.05016491,0.04017496,0.013848901,0.006904068
3603,3603,0.005152054,0.0008036237,0.00053215027,0.0005784035,0.0014503675
3604,3604,0.020462956,0.0068122544,0.007821381,0.0023425221,0.0032036996
3605,3605,0.028608007,0.01241361,0.0131959915,0.004278064,0.004156572
3606,3606,0.048625536,0.0435603,0.03470838,0.010978043,0.005702118
3607,3607,0.021615472,0.009293565,0.0066200495,0.003114283,0.0050382135
3608,3608,0.009825195,0.0012431092,0.0015823245,0.0010104179,0.002515052
3609,3609,0.01520234,0.0019282256,0.004303217,0.0018311739,0.0040464257
3610,3610,0.063154325,0.047215298,0.04759288,0.020827591,0.010596036
3611,3611,0.0151989665,0.0029983874,0.0063103437,0.002312243,0.0045216065
3612,3612,0.020213049,0.01098716,0.008035243,0.0022097826,0.0015031353
3613,3613,0.011219004,0.0015004597,0.0025252104,0.0012065172,0.003455788
3614,3614,0.030876884,0.024551876,0.016571462,0.004894078,0.002491838
3615,3615,0.020627389,0.0036251382,0.008356929,0.003133297,0.0058780974
3616,3616,0.006130242,0.0008696421,0.0014454126,0.0006170869,0.0018462659
3617,3617,0.013157996,0.002179887,0.002812326,0.0016828775,0.0035617237
3618,3618,0.06054345,0.040374905,0.046907783,0.018651009,0.012139249
3619,3619,0.023017725,0.014296856,0.010772109,0.003000617,0.0020965126
3620,3620,0.018041674,0.005686396,0.006293237,0.0021950006,0.0035027096
3621,3621,0.005769519,0.0013133725,0.0011559725,0.00056773424,0.0011791412
3622,3622,0.02796467,0.013760777,0.012438059,0.004054606,0.0030999957
3623,3623,0.024333483,0.004447176,0.007627547,0.003849864,0.007384927
3624,3624,0.0020230256,0.0004173344,0.00020116568,0.00028038025,0.0009124358
3625,3625,0.025943639,0.013552581,0.012067974,0.0033922195,0.0018227943
3626,3626,0.03878646,0.028161393,0.02163887,0.007716775,0.0019533928
3627,3627,0.025029033,0.008131607,0.009471476,0.0034062862,0.005322556
3628,3628,0.0051511917,0.0011528191,0.0007289052,0.0005619526,0.0013473739
3629,3629,0.061719887,0.051177215,0.047565818,0.018876374,0.0075539732
3630,3630,0.043471698,0.028704274,0.027276516,0.009537041,0.0053029275
3631,3631,0.029966611,0.006857927,0.009816408,0.0060338974,0.0075290115
3632,3632,0.009423418,0.0027284026,0.007057965,0.0012065172,0.0026054105
3633,3633,0.010423118,0.0015727615,0.003504634,0.0012688637,0.0035463348
3634,3634,0.017087145,0.0029974515,0.0035205483,0.002597332,0.0050357436
3635,3635,0.03481033,0.027532557,0.021102846,0.0058321953,0.0029563135
3636,3636,0.010842643,0.0035343198,0.0037600994,0.0010903478,0.0016532085
3637,3637,0.012782136,0.0024994533,0.0037003756,0.0013588667,0.0023383563
3638,3638,0.01917522,0.0084090885,0.0063438416,0.0019670725,0.0023414097
3639,3639,0.0121495025,0.0030900699,0.00277251,0.0012996197,0.002908835
3640,3640,0.04246762,0.02863678,0.02622199,0.008627474,0.0067648203
3641,3641,0.017398119,0.008522897,0.0056613684,0.0018322468,0.0013956913
3642,3642,0.041196782,0.010875702,0.020713687,0.00939095,0.012345858
3643,3643,0.037994478,0.023976704,0.022121847,0.0077055097,0.004134827
3644,3644,0.011884277,0.003883499,0.0031424165,0.0010362267,0.0016594434
3645,3645,0.012611902,0.0030919588,0.0036105514,0.0011594892,0.0020300222
3646,3646,0.02476872,0.007046944,0.0095793605,0.0035197735,0.005429873
3647,3647,0.025806537,0.0046808654,0.00949347,0.0040887,0.0070777046
3648,3648,0.035914157,0.012478779,0.017782688,0.007016957,0.008627975
3649,3649,0.0046911673,0.0011880966,0.0023930669,0.0007508993,0.0016859688
3650,3650,0.028138801,0.016500715,0.012178183,0.0048936605,0.0034509483
3651,3651,0.019582167,0.006993222,0.0059580803,0.0031703115,0.004721503
3652,3652,0.013152735,0.0021008493,0.0033345222,0.0013282895,0.0029779032
3653,3653,0.0060317777,0.0009517495,0.0009537935,0.0006637573,0.0015731617
3654,3654,0.009962499,0.003071489,0.0032656193,0.0010246038,0.0017782556
3655,3655,0.005510233,0.0013169149,0.0019971728,0.00052547455,0.0010734816
3656,3656,0.0040504797,0.00079140934,0.00045847893,0.0004876256,0.0012110964
3657,3657,0.031104479,0.010070864,0.01418072,0.005178094,0.0070357793
3658,3658,0.027378958,0.010031512,0.012780786,0.0039869547,0.0055363467
3659,3659,0.02481178,0.012550045,0.008760989,0.0038385987,0.0052553522
3660,3660,0.012013369,0.0040374836,0.0029311776,0.0012693405,0.0016002675
3661,3661,0.012070078,0.003546566,0.0033175945,0.0010000467,0.0017116196
3662,3662,0.027544167,0.005477274,0.009778976,0.004614413,0.008548801
3663,3663,0.04252416,0.03298746,0.027324319,0.009231865,0.0022929949
3664,3664,0.0055370815,0.0012053523,0.0014266372,0.0005386472,0.0012090328
3665,3665,0.020139728,0.009359145,0.0078754425,0.0024052858,0.0013522954
3666,3666,0.018907983,0.0064181583,0.0066928267,0.0020918846,0.0025035935
3667,3667,0.042612404,0.018050134,0.01869303,0.01031208,0.0092240255
3668,3668,0.03417793,0.023381025,0.01911527,0.0058219433,0.004366913
3669,3669,0.03346702,0.022190781,0.016008198,0.0071353912,0.0041383123
3670,3670,0.013862973,0.005246258,0.0038193464,0.0014517307,0.0022065744
3671,3671,0.034979157,0.029437594,0.021104217,0.006043732,0.0023053214
3672,3672,0.015181816,0.005834257,0.0050554276,0.0015492439,0.0011411004
3673,3673,0.050133813,0.03792375,0.032990694,0.011899471,0.007947536
3674,3674,0.039692096,0.020638479,0.027030587,0.0077400208,0.007359685
3675,3675,0.02854903,0.013189187,0.01295042,0.0070900917,0.0067460737
3676,3676,0.014400553,0.0032388805,0.0037115812,0.0014510155,0.0032149947
3677,3677,0.04074296,0.031689394,0.025992513,0.007660389,0.0048113163
3678,3678,0.018139033,0.0068511097,0.0059075356,0.0019112825,0.0018602783
