Referencia,Distorsion
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_4_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_1_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_18_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_16_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_12_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_19_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_2_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_10_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_1_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_20_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_3_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_14_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_15_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_10_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_13_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_16_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_2_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_7_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_16_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_3_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_17_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_17_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_18_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_15_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_15_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_3_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_2_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_8_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_2_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_1_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_16_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_13_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_14_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_14_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_18_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat18.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_18_tono_10_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_4_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_11_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_12_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_6_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_5_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_16_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_6_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_7_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_7_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_6_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_4_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_12_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_2_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_20_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_2_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_2_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_16_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_2_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_5_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_16_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_8_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_11_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_15_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_6_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_16_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_12_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_20_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_16_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_15_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_6_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_11_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_1_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_17_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_17_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_17_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_9_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_15_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_4_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_1_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_5_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_11_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_7_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_2_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_1_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_7_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_5_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_6.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_19_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_9_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_9_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_5_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_20_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_1.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_20_sat_7.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_15_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_10_sat_8.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_4_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_18_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_17_sat_5.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_13_sat_4.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_3_sat_2.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_14_sat_3.png
/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_orig_desat21.png,/lustre/ific.uv.es/ml/uv075/Databases/Nuria_Paper1/TID13/im_21_tono_11_sat_8.png
